date,contract_month,roll_day,open,high,low,close,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,open_interest
2022-09-20,202210,true,14519,14534,14440,14528,13774,13789,13695,13783,35129,53165
2022-09-21,202210,false,14460,14479,14377,14411,13715,13734,13632,13666,45062,63563
2022-09-22,202210,false,14225,14250,14088,14239,13480,13505,13343,13494,104178,69697
2022-09-23,202210,false,14212,14229,14056,14118,13467,13484,13311,13373,87010,72667
2022-09-26,202210,false,13916,13953,13740,13762,13171,13208,12995,13017,114988,74950
2022-09-27,202210,false,13843,13861,13735,13815,13098,13116,12990,13070,94792,74398
2022-09-28,202210,false,13796,13849,13486,13515,13051,13104,12741,12770,144383,76023
2022-09-29,202210,false,13658,13672,13471,13523,12913,12927,12726,12778,115038,73922
2022-09-30,202210,false,13356,13458,13298,13394,12611,12713,12553,12649,120030,73202
2022-10-03,202210,false,13248,13444,13215,13303,12503,12699,12470,12558,110724,72962
2022-10-04,202210,false,13530,13615,13489,13593,12785,12870,12744,12848,91521,75267
2022-10-05,202210,false,13740,13884,13721,13814,12995,13139,12976,13069,116457,71327
2022-10-06,202210,false,13932,13957,13814,13871,13187,13212,13069,13126,89623,69607
2022-10-07,202210,false,13781,13818,13683,13688,13036,13073,12938,12943,81120,68657
2022-10-11,202210,false,13251,13297,13081,13090,12506,12552,12336,12345,132727,72822
2022-10-12,202210,false,13049,13140,12975,13072,12304,12395,12230,12327,111132,68782
2022-10-13,202210,false,13032,13085,12805,12869,12287,12340,12060,12124,125033,70093
2022-10-14,202210,false,13150,13249,13074,13168,12405,12504,12329,12423,101646,66041
2022-10-17,202210,false,12964,13009,12821,12978,12219,12264,12076,12233,138854,49947
2022-10-18,202211,true,13141,13157,12968,13079,12417,12433,12244,12355,44175,49702
2022-10-19,202211,false,13130,13166,12958,12962,12406,12442,12234,12238,65748,64124
2022-10-20,202211,false,12815,12916,12662,12898,12091,12192,11938,12174,137538,67475
2022-10-21,202211,false,12922,12948,12794,12805,12198,12224,12070,12081,107939,69643
2022-10-24,202211,false,13100,13126,12864,12884,12376,12402,12140,12160,120336,69518
2022-10-25,202211,false,12895,12946,12652,12685,12171,12222,11928,11961,146455,71200
2022-10-26,202211,false,12722,12833,12664,12741,11998,12109,11940,12017,108896,71487
2022-10-27,202211,false,12883,12984,12878,12956,12159,12260,12154,12232,97666,73797
2022-10-28,202211,false,12855,12915,12745,12767,12131,12191,12021,12043,97431,72382
2022-10-31,202211,false,12880,12997,12836,12943,12156,12273,12112,12219,88369,72471
2022-11-01,202211,false,12960,13095,12934,13033,12236,12371,12210,12309,91434,73899
2022-11-02,202211,false,13033,13103,13015,13084,12309,12379,12291,12360,66189,71908
2022-11-03,202211,false,12883,12983,12854,12957,12159,12259,12130,12233,74133,70846
2022-11-04,202211,false,12880,13039,12850,13029,12156,12315,12126,12305,82593,72258
2022-11-07,202211,false,13156,13265,13096,13225,12432,12541,12372,12501,95613,73444
2022-11-08,202211,false,13312,13390,13298,13333,12588,12666,12574,12609,74647,73474
2022-11-09,202211,false,13467,13613,13438,13593,12743,12889,12714,12869,87870,74903
2022-11-10,202211,false,13543,13565,13461,13486,12819,12841,12737,12762,71235,69928
2022-11-11,202211,false,13965,14062,13896,14054,13241,13338,13172,13330,115281,70976
2022-11-14,202211,false,14159,14195,14080,14125,13435,13471,13356,13401,114862,54447
2022-11-15,202212,true,14150,14497,14145,14455,13495,13842,13490,13800,50143,61771
2022-11-16,202212,false,14537,14578,14388,14486,13882,13923,13733,13831,66217,68087
2022-11-17,202212,false,14471,14545,14357,14511,13816,13890,13702,13856,88530,70630
2022-11-18,202212,false,14551,14681,14437,14465,13896,14026,13782,13810,114375,72320
2022-11-21,202212,false,14492,14517,14411,14431,13837,13862,13756,13776,80224,73367
2022-11-22,202212,false,14457,14529,14364,14504,13802,13874,13709,13849,88314,74935
2022-11-23,202212,false,14615,14642,14543,14599,13960,13987,13888,13944,76990,74625
2022-11-24,202212,false,14690,14789,14656,14774,14035,14134,14001,14119,77474,79076
2022-11-25,202212,false,14769,14798,14703,14710,14114,14143,14048,14055,68961,79739
2022-11-28,202212,false,14550,14588,14433,14474,13895,13933,13778,13819,106570,77453
2022-11-29,202212,false,14470,14678,14431,14660,13815,14023,13776,14005,92020,78907
2022-11-30,202212,false,14640,14838,14619,14802,13985,14183,13964,14147,101856,82937
2022-12-01,202212,false,15030,15119,14927,14980,14375,14464,14272,14325,109793,82384
2022-12-02,202212,false,14860,14959,14842,14884,14205,14304,14187,14229,70239,85713
2022-12-05,202212,false,14898,15046,14880,14930,14243,14391,14225,14275,79795,86774
2022-12-06,202212,false,14874,14894,14672,14679,14219,14239,14017,14024,92759,86942
2022-12-07,202212,false,14603,14780,14594,14625,13948,14125,13939,13970,106919,84999
2022-12-08,202212,false,14567,14570,14413,14495,13912,13915,13758,13840,99806,84253
2022-12-09,202212,false,14636,14722,14572,14709,13981,14067,13917,14054,88022,79655
2022-12-12,202212,false,14649,14650,14485,14583,13994,13995,13830,13928,87221,79638
2022-12-13,202212,false,14660,14687,14496,14518,14005,14032,13841,13863,86066,79768
2022-12-14,202212,false,14609,14732,14576,14710,13954,14077,13921,14055,88287,81557
2022-12-15,202212,false,14658,14750,14607,14713,14003,14095,13952,14058,88235,80490
2022-12-16,202212,false,14440,14550,14411,14463,13785,13895,13756,13808,104255,73670
2022-12-19,202212,false,14405,14485,14362,14407,13750,13830,13707,13752,98774,46185
2022-12-20,202301,true,14328,14406,14092,14123,13703,13781,13467,13498,49234,65895
2022-12-21,202301,false,14172,14233,14131,14167,13547,13608,13506,13542,42605,74836
2022-12-22,202301,false,14311,14396,14285,14374,13686,13771,13660,13749,71964,80249
2022-12-23,202301,false,14168,14237,14125,14189,13543,13612,13500,13564,72919,79350
2022-12-26,202301,false,14196,14254,14192,14243,13571,13629,13567,13618,35315,79480
2022-12-27,202301,false,14295,14392,14278,14305,13670,13767,13653,13680,65334,80674
2022-12-28,202301,false,14190,14195,14070,14112,13565,13570,13445,13487,84583,81506
2022-12-29,202301,false,13960,14072,13938,14034,13335,13447,13313,13409,78436,79478
2022-12-30,202301,false,14193,14213,14127,14135,13568,13588,13502,13510,61365,77999
2023-01-03,202301,false,14050,14247,13952,14230,13425,13622,13327,13605,114614,75102
2023-01-04,202301,false,14205,14271,14181,14209,13580,13646,13556,13584,69531,70972
2023-01-05,202301,false,14324,14375,14239,14289,13699,13750,13614,13664,77650,71755
2023-01-06,202301,false,14278,14403,14275,14366,13653,13778,13650,13741,78727,72568
2023-01-09,202301,false,14618,14770,14582,14765,13993,14145,13957,14140,80242,72740
2023-01-10,202301,false,14745,14829,14735,14810,14120,14204,14110,14185,69053,69159
2023-01-11,202301,false,14855,14884,14746,14791,14230,14259,14121,14166,62375,67074
2023-01-12,202301,false,14825,14840,14709,14766,14200,14215,14084,14141,68357,65393
2023-01-13,202301,false,15000,15016,14822,14834,14375,14391,14197,14209,83193,63944
2023-01-16,202301,false,14935,15004,14916,14938,14310,14379,14291,14313,84845,47853
2023-01-17,202302,true,14889,14954,14889,14910,14279,14344,14279,14300,26734,52817
2023-01-30,202302,false,15450,15532,15349,15457,14840,14922,14739,14847,56025,62726
2023-01-31,202302,false,15449,15456,15265,15268,14839,14846,14655,14658,72954,67676
2023-02-01,202302,false,15350,15402,15297,15382,14740,14792,14687,14772,61365,66031
2023-02-02,202302,false,15549,15600,15468,15580,14939,14990,14858,14970,75910,68426
2023-02-03,202302,false,15581,15629,15488,15581,14971,15019,14878,14971,71763,66293
2023-02-06,202302,false,15504,15505,15391,15407,14894,14895,14781,14797,75333,67894
2023-02-07,202302,false,15383,15447,15366,15397,14773,14837,14756,14787,65134,67940
2023-02-08,202302,false,15475,15624,15474,15604,14865,15014,14864,14994,72141,70953
2023-02-09,202302,false,15549,15608,15530,15600,14939,14998,14920,14990,56658,67602
2023-02-10,202302,false,15596,15598,15520,15577,14986,14988,14910,14967,87442,63926
2023-02-13,202302,false,15510,15547,15431,15532,14900,14937,14821,14922,100940,46665
2023-02-14,202303,true,15608,15670,15581,15645,15011,15073,14984,15048,27044,47565
2023-02-15,202303,false,15495,15533,15360,15366,14898,14936,14763,14769,61273,62006
2023-02-16,202303,false,15458,15599,15451,15543,14861,15002,14854,14946,81731,68566
2023-02-17,202303,false,15428,15475,15384,15436,14831,14878,14787,14839,71212,65814
2023-02-20,202303,false,15386,15555,15367,15524,14789,14958,14770,14927,70776,68490
2023-02-21,202303,false,15486,15547,15471,15528,14889,14950,14874,14931,57221,66991
2023-02-22,202303,false,15353,15415,15306,15375,14756,14818,14709,14778,80471,68756
2023-02-23,202303,false,15435,15656,15433,15600,14838,15059,14836,15003,92289,71983
2023-02-24,202303,false,15642,15684,15526,15541,15045,15087,14929,14944,76672,68616
2023-03-01,202303,false,15381,15555,15333,15546,14784,14958,14736,14949,82601,69008
2023-03-02,202303,false,15596,15618,15435,15542,14999,15021,14838,14945,81548,69601
2023-03-03,202303,false,15612,15670,15568,15615,15015,15073,14971,15018,81464,72125
2023-03-06,202303,false,15730,15834,15692,15772,15133,15237,15095,15175,88661,71813
2023-03-07,202303,false,15786,15894,15750,15873,15189,15297,15153,15276,66075,72165
2023-03-08,202303,false,15725,15809,15721,15785,15128,15212,15124,15188,75396,66054
2023-03-09,202303,false,15855,15862,15751,15766,15258,15265,15154,15169,63471,66358
2023-03-10,202303,false,15618,15624,15452,15481,15021,15027,14855,14884,100898,64951
2023-03-13,202303,false,15450,15540,15345,15519,14853,14943,14748,14922,137218,39314
2023-03-14,202304,true,15330,15372,15268,15288,14799,14841,14737,14757,37731,48095
2023-03-15,202304,false,15402,15475,15316,15330,14871,14944,14785,14799,58835,62084
2023-03-16,202304,false,15194,15305,15150,15226,14663,14774,14619,14695,115384,65640
2023-03-17,202304,false,15310,15418,15298,15405,14779,14887,14767,14874,91820,66215
2023-03-20,202304,false,15454,15477,15352,15370,14923,14946,14821,14839,79652,65540
2023-03-21,202304,false,15464,15517,15425,15455,14933,14986,14894,14924,73240,65755
2023-03-22,202304,false,15589,15725,15568,15715,15058,15194,15037,15184,79375,72441
2023-03-23,202304,false,15695,15866,15683,15836,15164,15335,15152,15305,87831,75135
2023-03-24,202304,false,15878,15923,15806,15917,15347,15392,15275,15386,72534,74211
2023-03-27,202304,false,15855,15893,15793,15829,15324,15362,15262,15298,72250,69345
2023-03-28,202304,false,15814,15829,15655,15689,15283,15298,15124,15158,84158,69508
2023-03-29,202304,false,15730,15787,15653,15738,15199,15256,15122,15207,77212,69250
2023-03-30,202304,false,15822,15862,15761,15819,15291,15331,15230,15288,78724,68933
2023-03-31,202304,false,15879,15965,15860,15864,15348,15434,15329,15333,82044,69836
2023-04-06,202304,false,15780,15793,15701,15762,15249,15262,15170,15231,71495,68514
2023-04-07,202304,false,15850,15870,15796,15818,15319,15339,15265,15287,52583,69593
2023-04-10,202304,false,15839,15927,15828,15851,15308,15396,15297,15320,61327,70836
2023-04-11,202304,false,15834,15963,15825,15924,15303,15432,15294,15393,81532,70630
2023-04-12,202304,false,15957,15960,15866,15925,15426,15429,15335,15394,57123,68379
2023-04-13,202304,false,15865,15903,15808,15816,15334,15372,15277,15285,79548,67674
2023-04-14,202304,false,15882,15995,15855,15948,15351,15464,15324,15417,88415,69858
2023-04-17,202304,false,15920,15974,15877,15970,15389,15443,15346,15439,84803,52427
2023-04-18,202305,true,15911,15937,15846,15872,15399,15425,15334,15360,35258,48482
2023-04-19,202305,false,15876,15907,15768,15778,15364,15395,15256,15266,56290,64317
2023-04-20,202305,false,15730,15798,15682,15731,15218,15286,15170,15219,95145,67599
2023-04-21,202305,false,15757,15778,15602,15614,15245,15266,15090,15102,101724,72736
2023-04-24,202305,false,15545,15655,15542,15620,15033,15143,15030,15108,74865,73012
2023-04-25,202305,false,15641,15662,15369,15389,15129,15150,14857,14877,117880,77535
2023-04-26,202305,false,15390,15409,15312,15376,14878,14897,14800,14864,96433,76939
2023-04-27,202305,false,15342,15461,15305,15426,14830,14949,14793,14914,85853,74772
2023-04-28,202305,false,15515,15596,15498,15572,15003,15084,14986,15060,84556,73774
2023-05-02,202305,false,15628,15672,15551,15635,15116,15160,15039,15123,78993,74133
2023-05-03,202305,false,15559,15595,15523,15549,15047,15083,15011,15037,67779,72685
2023-05-04,202305,false,15496,15619,15490,15607,14984,15107,14978,15095,70601,72300
2023-05-05,202305,false,15598,15696,15576,15642,15086,15184,15064,15130,79097,71427
2023-05-08,202305,false,15758,15776,15704,15723,15246,15264,15192,15211,67383,69493
2023-05-09,202305,false,15706,15744,15652,15736,15194,15232,15140,15224,73221,68982
2023-05-10,202305,false,15692,15702,15581,15610,15180,15190,15069,15098,79948,67625
2023-05-11,202305,false,15660,15683,15517,15519,15148,15171,15005,15007,92649,68946
2023-05-12,202305,false,15450,15559,15420,15506,14938,15047,14908,14994,89636,65350
2023-05-15,202305,false,15439,15522,15425,15510,14927,15010,14913,14998,98204,50013
2023-05-16,202306,true,15531,15661,15518,15629,15080,15210,15067,15178,35555,54518
2023-05-17,202306,false,15661,15894,15650,15875,15210,15443,15199,15424,75767,74656
2023-05-18,202306,false,16026,16085,15960,16069,15575,15634,15509,15618,86157,79705
2023-05-19,202306,false,16153,16161,16068,16127,15702,15710,15617,15676,72580,79934
2023-05-22,202306,false,16133,16158,16091,16115,15682,15707,15640,15664,57628,81199
2023-05-23,202306,false,16149,16195,16072,16135,15698,15744,15621,15684,82150,84302
2023-05-24,202306,false,16055,16091,16005,16069,15604,15640,15554,15618,76889,85378
2023-05-25,202306,false,16132,16232,16125,16205,15681,15781,15674,15754,98367,86787
2023-05-26,202306,false,16362,16456,16346,16438,15911,16005,15895,15987,89892,87090
2023-05-29,202306,false,16607,16633,16543,16578,16156,16182,16092,16127,73815,86731
2023-05-30,202306,false,16550,16607,16515,16573,16099,16156,16064,16122,66386,87714
2023-05-31,202306,false,16576,16598,16455,16488,16125,16147,16004,16037,97967,87760
2023-06-01,202306,false,16440,16518,16422,16469,15989,16067,15971,16018,70078,88865
2023-06-02,202306,false,16577,16738,16566,16711,16126,16287,16115,16260,81950,90130
2023-06-05,202306,false,16750,16764,16657,16683,16299,16313,16206,16232,67739,86451
2023-06-06,202306,false,16687,16784,16680,16746,16236,16333,16229,16295,76480,87939
2023-06-07,202306,false,16785,16906,16766,16890,16334,16455,16315,16439,75944,89202
2023-06-08,202306,false,16852,16867,16667,16717,16401,16416,16216,16266,86320,85506
2023-06-09,202306,false,16802,16888,16785,16886,16351,16437,16334,16435,68556,86276
2023-06-12,202306,false,16954,16984,16907,16942,16503,16533,16456,16491,62748,85819
2023-06-13,202306,false,17088,17274,17081,17218,16637,16823,16630,16767,89364,89286
2023-06-14,202306,false,17199,17230,17133,17199,16748,16779,16682,16748,70092,85054
2023-06-15,202306,false,17250,17348,17230,17336,16799,16897,16779,16885,73605,85928
2023-06-16,202306,false,17292,17322,17215,17269,16841,16871,16764,16818,89295,78723
2023-06-19,202306,false,17194,17286,17160,17253,16743,16835,16709,16802,89130,55889
2023-06-20,202307,true,17021,17060,16931,17012,16747,16786,16657,16738,38074,65651
2023-06-21,202307,false,16966,17051,16956,17003,16692,16777,16682,16729,45799,72580
2023-06-26,202307,false,16851,16915,16822,16880,16577,16641,16548,16606,72170,79977
2023-06-27,202307,false,16805,16855,16705,16742,16531,16581,16431,16468,94078,80289
2023-06-28,202307,false,16795,16810,16712,16775,16521,16536,16438,16501,75639,80693
2023-06-29,202307,false,16851,16965,16733,16762,16577,16691,16459,16488,111710,82033
2023-06-30,202307,false,16718,16826,16671,16787,16444,16552,16397,16513,76943,80621
2023-07-03,202307,false,16901,17038,16897,17035,16627,16764,16623,16761,75504,84331
2023-07-04,202307,false,17025,17116,16983,17103,16751,16842,16709,16829,67409,84469
2023-07-05,202307,false,17086,17098,16975,17005,16812,16824,16701,16731,72937,83451
2023-07-06,202307,false,16869,16898,16673,16689,16595,16624,16399,16415,108783,83240
2023-07-07,202307,false,16566,16708,16536,16624,16292,16434,16262,16350,96841,80643
2023-07-10,202307,false,16675,16737,16545,16553,16401,16463,16271,16279,99315,78747
2023-07-11,202307,false,16750,16877,16737,16866,16476,16603,16463,16592,83593,80666
2023-07-12,202307,false,16880,16929,16824,16922,16606,16655,16550,16648,78402,79093
2023-07-13,202307,false,17137,17255,17056,17086,16863,16981,16782,16812,107250,78765
2023-07-14,202307,false,17219,17305,17143,17291,16945,17031,16869,17017,88668,75198
2023-07-17,202307,false,17234,17345,17229,17287,16960,17071,16955,17013,94891,51033
2023-07-18,202308,true,17273,17327,17106,17170,17049,17103,16882,16946,39226,51264
2023-07-19,202308,false,17213,17269,17047,17081,16989,17045,16823,16857,68885,64962
2023-07-20,202308,false,17020,17150,17018,17126,16796,16926,16794,16902,88053,70219
2023-07-21,202308,false,16860,16984,16816,16947,16636,16760,16592,16723,99103,71475
2023-07-24,202308,false,16947,17024,16866,16979,16723,16800,16642,16755,94583,71083
2023-07-25,202308,false,17091,17225,17054,17182,16867,17001,16830,16958,92668,76847
2023-07-26,202308,false,17206,17208,17078,17100,16982,16984,16854,16876,92561,75333
2023-07-27,202308,false,17183,17263,17168,17223,16959,17039,16944,16999,91001,75049
2023-07-28,202308,false,17155,17299,17135,17262,16931,17075,16911,17038,105980,75230
2023-07-31,202308,false,17400,17425,17058,17103,17176,17201,16834,16879,130814,75779
2023-08-01,202308,false,17160,17218,17090,17178,16936,16994,16866,16954,92003,74399
2023-08-02,202308,false,17093,17162,16806,16820,16869,16938,16582,16596,136576,75872
2023-08-04,202308,false,16720,16863,16715,16823,16496,16639,16491,16599,96586,74523
2023-08-07,202308,false,16859,17027,16836,17000,16635,16803,16612,16776,93476,73569
2023-08-08,202308,false,17020,17026,16757,16852,16796,16802,16533,16628,114678,71198
2023-08-09,202308,false,16815,16935,16780,16853,16591,16711,16556,16629,99083,69805
2023-08-10,202308,false,16788,16797,16584,16656,16564,16573,16360,16432,115276,67873
2023-08-11,202308,false,16711,16754,16574,16625,16487,16530,16350,16401,96858,65389
2023-08-14,202308,false,16567,16570,16306,16377,16343,16346,16082,16153,142754,44624
2023-08-15,202309,true,16456,16518,16398,16400,16255,16317,16197,16199,31641,42043
2023-08-16,202309,false,16322,16399,16275,16373,16121,16198,16074,16172,56198,55756
2023-08-17,202309,false,16261,16493,16205,16456,16060,16292,16004,16255,124759,63340
2023-08-18,202309,false,16422,16541,16320,16353,16221,16340,16119,16152,118197,64407
2023-08-21,202309,false,16424,16474,16325,16348,16223,16273,16124,16147,91744,66185
2023-08-22,202309,false,16495,16507,16380,16400,16294,16306,16179,16199,86244,64491
2023-08-23,202309,false,16419,16561,16405,16558,16218,16360,16204,16357,97878,66814
2023-08-24,202309,false,16788,16798,16670,16756,16587,16597,16469,16555,108492,63099
2023-08-25,202309,false,16549,16586,16415,16426,16348,16385,16214,16225,99877,68389
2023-08-28,202309,false,16468,16548,16461,16492,16267,16347,16260,16291,83055,67225
2023-08-29,202309,false,16578,16632,16453,16624,16377,16431,16252,16423,84833,65142
2023-08-30,202309,false,16738,16778,16695,16723,16537,16577,16494,16522,69975,64022
2023-08-31,202309,false,16730,16731,16602,16620,16529,16530,16401,16419,89842,63416
2023-09-01,202309,false,16608,16727,16600,16651,16407,16526,16399,16450,78439,64613
2023-09-04,202309,false,16646,16782,16607,16778,16445,16581,16406,16577,84928,66279
2023-09-05,202309,false,16736,16765,16707,16752,16535,16564,16506,16551,57012,64538
2023-09-06,202309,false,16758,16801,16702,16713,16557,16600,16501,16512,70796,63780
2023-09-07,202309,false,16604,16660,16560,16563,16403,16459,16359,16362,78366,64463
2023-09-08,202309,false,16490,16579,16467,16562,16289,16378,16266,16361,74559,66603
2023-09-11,202309,false,16560,16577,16366,16425,16359,16376,16165,16224,104377,66816
2023-09-12,202309,false,16459,16591,16413,16570,16258,16390,16212,16369,94566,65999
2023-09-13,202309,false,16570,16645,16523,16579,16369,16444,16322,16378,79200,64256
2023-09-14,202309,false,16676,16842,16675,16836,16475,16641,16474,16635,83243,70502
2023-09-15,202309,false,16848,16918,16808,16904,16647,16717,16607,16703,76226,66858
2023-09-18,202309,false,16757,16796,16700,16712,16556,16595,16499,16511,99184,43683
2023-09-19,202310,true,16692,16756,16617,16621,16476,16540,16401,16405,31798,48936
2023-09-20,202310,false,16620,16658,16544,16565,16404,16442,16328,16349,51361,58049
2023-09-21,202310,false,16479,16483,16280,16311,16263,16267,16064,16095,104132,71304
2023-09-22,202310,false,16200,16355,16188,16344,15984,16139,15972,16128,77457,68884
2023-09-25,202310,false,16352,16491,16340,16465,16136,16275,16124,16249,69416,67240
2023-09-26,202310,false,16400,16408,16273,16305,16184,16192,16057,16089,88022,67979
2023-09-27,202310,false,16246,16334,16230,16311,16030,16118,16014,16095,76137,67498
2023-09-28,202310,false,16342,16435,16295,16367,16126,16219,16079,16151,90613,66362
2023-10-02,202310,false,16531,16610,16504,16556,16315,16394,16288,16340,76695,67732
2023-10-03,202310,false,16497,16553,16408,16411,16281,16337,16192,16195,84437,66910
2023-10-04,202310,false,16285,16286,16164,16245,16069,16070,15948,16029,105815,70024
2023-10-05,202310,false,16300,16486,16288,16457,16084,16270,16072,16241,88286,69086
2023-10-06,202310,false,16476,16552,16473,16528,16260,16336,16257,16312,67779,66322
2023-10-11,202310,false,16829,16829,16662,16714,16613,16613,16446,16498,83064,65459
2023-10-12,202310,false,16768,16857,16725,16848,16552,16641,16509,16632,76196,69586
2023-10-13,202310,false,16750,16807,16730,16771,16534,16591,16514,16555,67885,66652
2023-10-16,202310,false,16661,16683,16603,16649,16445,16467,16387,16433,101143,45084
2023-10-17,202311,true,16767,16786,16658,16674,16527,16546,16418,16434,31629,45699
2023-10-18,202311,false,16642,16649,16454,16468,16402,16409,16214,16228,61156,61688
2023-10-19,202311,false,16365,16487,16357,16461,16125,16247,16117,16221,83646,65117
2023-10-20,202311,false,16440,16465,16255,16414,16200,16225,16015,16174,115247,65407
2023-10-23,202311,false,16350,16366,16250,16256,16110,16126,16010,16016,79206,72601
2023-10-24,202311,false,16274,16343,16148,16333,16034,16103,15908,16093,117248,70563
2023-10-25,202311,false,16370,16480,16350,16358,16130,16240,16110,16118,85062,68394
2023-10-26,202311,false,16144,16176,16039,16066,15904,15936,15799,15826,110234,75530
2023-10-27,202311,false,16137,16217,16120,16152,15897,15977,15880,15912,84813,69690
2023-10-30,202311,false,16118,16238,16111,16160,15878,15998,15871,15920,88685,70834
2023-10-31,202311,false,16180,16197,15973,15997,15940,15957,15733,15757,109000,76161
2023-11-01,202311,false,16099,16120,15978,16050,15859,15880,15738,15810,86885,73932
2023-11-02,202311,false,16256,16399,16250,16389,16016,16159,16010,16149,80878,72942
2023-11-03,202311,false,16488,16537,16441,16514,16248,16297,16201,16274,73936,70074
2023-11-06,202311,false,16680,16750,16626,16673,16440,16510,16386,16433,83172,73136
2023-11-07,202311,false,16632,16712,16613,16708,16392,16472,16373,16468,65290,74875
2023-11-08,202311,false,16725,16797,16687,16752,16485,16557,16447,16512,76332,75925
2023-11-09,202311,false,16711,16788,16692,16763,16471,16548,16452,16523,69823,76663
2023-11-10,202311,false,16664,16738,16627,16732,16424,16498,16387,16492,83384,69100
2023-11-13,202311,false,16969,16985,16836,16874,16729,16745,16596,16634,100083,46143
2023-11-14,202312,true,16948,16989,16925,16968,16688,16729,16665,16708,30763,54142
2023-11-15,202312,false,17190,17214,17094,17159,16930,16954,16834,16899,56608,68717
2023-11-16,202312,false,17196,17218,17109,17186,16936,16958,16849,16926,72693,74759
2023-11-17,202312,false,17152,17252,17151,17219,16892,16992,16891,16959,72936,79700
2023-11-20,202312,false,17227,17288,17154,17201,16967,17028,16894,16941,72251,81888
2023-11-21,202312,false,17281,17425,17280,17411,17021,17165,17020,17151,70242,89081
2023-11-22,202312,false,17298,17334,17256,17289,17038,17074,16996,17029,65563,87841
2023-11-23,202312,false,17275,17323,17214,17304,17015,17063,16954,17044,73777,87311
2023-11-24,202312,false,17330,17350,17265,17293,17070,17090,17005,17033,51647,87084
2023-11-27,202312,false,17257,17361,17145,17172,16997,17101,16885,16912,90354,86345
2023-11-28,202312,false,17215,17402,17195,17360,16955,17142,16935,17100,87471,88448
2023-11-29,202312,false,17339,17450,17314,17339,17079,17190,17054,17079,79086,87554
2023-11-30,202312,false,17400,17416,17291,17393,17140,17156,17031,17133,82954,87528
2023-12-01,202312,false,17333,17434,17254,17424,17073,17174,16994,17164,79764,89886
2023-12-04,202312,false,17465,17491,17376,17418,17205,17231,17116,17158,69262,87232
2023-12-05,202312,false,17285,17330,17231,17309,17025,17070,16971,17049,76784,87985
2023-12-06,202312,false,17367,17453,17346,17377,17107,17193,17086,17117,79377,86773
2023-12-07,202312,false,17321,17371,17261,17271,17061,17111,17001,17011,77297,87864
2023-12-08,202312,false,17409,17470,17363,17375,17149,17210,17103,17115,88169,87293
2023-12-11,202312,false,17436,17457,17350,17418,17176,17197,17090,17158,65150,88001
2023-12-12,202312,false,17518,17545,17427,17462,17258,17285,17167,17202,67207,87797
2023-12-13,202312,false,17491,17519,17426,17457,17231,17259,17166,17197,65147,86680
2023-12-14,202312,false,17608,17691,17595,17663,17348,17431,17335,17403,96741,87000
2023-12-15,202312,false,17771,17775,17672,17673,17511,17515,17412,17413,80686,77816
2023-12-18,202401,true,17660,17670,17584,17649,17407,17417,17331,17396,38536,51845
2023-12-19,202401,false,17589,17614,17500,17564,17336,17361,17247,17311,35743,73095
2023-12-20,202401,false,17592,17676,17591,17663,17339,17423,17338,17410,44834,84359
2023-12-21,202401,false,17442,17544,17414,17529,17189,17291,17161,17276,72886,91643
2023-12-22,202401,false,17563,17597,17542,17560,17310,17344,17289,17307,52791,88621
2023-12-25,202401,false,17644,17666,17607,17622,17391,17413,17354,17369,36922,90227
2023-12-26,202401,false,17651,17740,17634,17734,17398,17487,17381,17481,52770,93499
2023-12-27,202401,false,17755,17874,17737,17859,17502,17621,17484,17606,64820,99464
2023-12-28,202401,false,17850,17887,17821,17866,17597,17634,17568,17613,56537,100979
2023-12-29,202401,false,17853,17900,17828,17870,17600,17647,17575,17617,56505,102826
2024-01-02,202401,false,17838,17920,17751,17800,17585,17667,17498,17547,82827,103404
2024-01-03,202401,false,17658,17667,17507,17545,17405,17414,17254,17292,97851,106526
2024-01-04,202401,false,17525,17583,17525,17550,17272,17330,17272,17297,57402,102022
2024-01-05,202401,false,17577,17626,17491,17518,17324,17373,17238,17265,77062,101818
2024-01-08,202401,false,17572,17706,17568,17595,17319,17453,17315,17342,86585,102591
2024-01-09,202401,false,17770,17782,17526,17547,17517,17529,17273,17294,96286,103756
2024-01-10,202401,false,17509,17521,17439,17460,17256,17268,17186,17207,70327,102213
2024-01-11,202401,false,17490,17606,17481,17570,17237,17353,17228,17317,86899,100653
2024-01-12,202401,false,17466,17570,17447,17487,17213,17317,17194,17234,83946,90295
2024-01-15,202401,false,17580,17655,17527,17554,17327,17402,17274,17301,137809,59653
2024-01-16,202402,true,17503,17503,17338,17362,17221,17221,17056,17080,43634,64270
2024-01-17,202402,false,17329,17365,17217,17235,17047,17083,16935,16953,62898,79662
2024-01-18,202402,false,17240,17326,17215,17282,16958,17044,16933,17000,90702,79622
2024-01-19,202402,false,17541,17684,17504,17674,17259,17402,17222,17392,111839,82596
2024-01-22,202402,false,17816,17843,17747,17815,17534,17561,17465,17533,83035,80566
2024-01-23,202402,false,17799,17877,17790,17868,17517,17595,17508,17586,77256,81014
2024-01-24,202402,false,17903,17941,17876,17896,17621,17659,17594,17614,65654,79857
2024-01-25,202402,false,18016,18030,17935,17997,17734,17748,17653,17715,74949,81602
2024-01-26,202402,false,17951,18023,17936,17999,17669,17741,17654,17717,65973,81748
2024-01-29,202402,false,18011,18135,17970,18123,17729,17853,17688,17841,73311,84626
