date,scenario,equity,net_pnl,return_pct
2023-02-23,aggressive_1.2x_margin,2172057.648000001,1277595.3319999997,5.786210742753622
2023-02-24,aggressive_1.2x_margin,2160257.648000001,1265795.3319999997,5.732768713768115
2023-03-01,aggressive_1.2x_margin,2161257.648000001,1266795.3319999997,5.737297699275361
2023-03-02,aggressive_1.2x_margin,2160457.648000001,1265995.3319999997,5.733674510869564
2023-03-03,aggressive_1.2x_margin,2175057.648000001,1280595.3319999997,5.799797699275361
2023-03-06,aggressive_1.2x_margin,2206457.648000001,1311995.3319999997,5.942007844202897
2023-03-07,aggressive_1.2x_margin,2226657.648000001,1332195.3319999997,6.033493351449274
2023-03-08,aggressive_1.2x_margin,2209057.648000001,1314595.3319999997,5.953783206521738
2023-03-09,aggressive_1.2x_margin,2205257.648000001,1310795.3319999997,5.936573061594202
2023-03-10,aggressive_1.2x_margin,2148257.648000001,1253795.3319999997,5.678420887681158
2023-03-13,aggressive_1.2x_margin,2155857.648000001,1261395.3319999997,5.71284117753623
2023-03-14,aggressive_1.2x_margin,2122235.344000001,1227773.0279999997,5.560566249999999
2023-03-15,aggressive_1.2x_margin,2130635.344000001,1236173.0279999997,5.598609728260868
2023-03-16,aggressive_1.2x_margin,2109835.344000001,1215373.0279999997,5.504406829710144
2023-03-17,aggressive_1.2x_margin,2145635.344000001,1251173.0279999997,5.666544510869564
2023-03-20,aggressive_1.2x_margin,2138635.344000001,1244173.0279999997,5.634841612318839
2023-03-21,aggressive_1.2x_margin,2155635.344000001,1261173.0279999997,5.711834365942027
2023-03-22,aggressive_1.2x_margin,2207635.344000001,1313173.0279999997,5.947341612318839
2023-03-23,aggressive_1.2x_margin,2231835.344000001,1337373.0279999997,6.056943061594201
2023-03-24,aggressive_1.2x_margin,2248035.344000001,1353573.0279999997,6.130312626811593
2023-03-27,aggressive_1.2x_margin,2230435.344000001,1335973.0279999997,6.050602481884057
2023-03-28,aggressive_1.2x_margin,2202435.344000001,1307973.0279999997,5.923790887681158
2023-03-29,aggressive_1.2x_margin,2212235.344000001,1317773.0279999997,5.968174945652173
2023-03-30,aggressive_1.2x_margin,2228435.344000001,1333973.0279999997,6.041544510869564
2023-03-31,aggressive_1.2x_margin,2237435.344000001,1342973.0279999997,6.082305380434781
2023-04-06,aggressive_1.2x_margin,2217035.344000001,1322573.0279999997,5.989914076086955
2023-04-07,aggressive_1.2x_margin,2228235.344000001,1333773.0279999997,6.040638713768114
2023-04-10,aggressive_1.2x_margin,2234835.344000001,1340373.0279999997,6.0705300181159405
2023-04-11,aggressive_1.2x_margin,2249435.344000001,1354973.0279999997,6.136653206521737
2023-04-12,aggressive_1.2x_margin,2249635.344000001,1355173.0279999997,6.137559003623187
2023-04-13,aggressive_1.2x_margin,2227835.344000001,1333373.0279999997,6.038827119565216
2023-04-14,aggressive_1.2x_margin,2254235.344000001,1359773.0279999997,6.1583923369565206
2023-04-17,aggressive_1.2x_margin,2258635.344000001,1364173.0279999997,6.178319873188404
2023-04-18,aggressive_1.2x_margin,2242208.368000001,1347746.0519999997,6.10392233695652
2023-04-19,aggressive_1.2x_margin,2223408.368000001,1328946.0519999997,6.018777409420289
2023-04-20,aggressive_1.2x_margin,2214008.368000001,1319546.0519999997,5.976204945652173
2023-04-21,aggressive_1.2x_margin,2190608.368000001,1296146.0519999997,5.870226684782607
2023-04-24,aggressive_1.2x_margin,2191808.368000001,1297346.0519999997,5.875661467391303
2023-04-25,aggressive_1.2x_margin,2145608.368000001,1251146.0519999997,5.66642233695652
2023-04-26,aggressive_1.2x_margin,2143008.368000001,1248546.0519999997,5.6546469746376795
2023-04-27,aggressive_1.2x_margin,2153008.368000001,1258546.0519999997,5.699936829710143
2023-04-28,aggressive_1.2x_margin,2182208.368000001,1287746.0519999997,5.832183206521738
2023-05-02,aggressive_1.2x_margin,2194808.368000001,1300346.0519999997,5.889248423913042
2023-05-03,aggressive_1.2x_margin,2177608.368000001,1283146.0519999997,5.811349873188404
2023-05-04,aggressive_1.2x_margin,2189208.368000001,1294746.0519999997,5.863886105072463
2023-05-05,aggressive_1.2x_margin,2196208.368000001,1301746.0519999997,5.895589003623187
2023-05-08,aggressive_1.2x_margin,2212408.368000001,1317946.0519999997,5.968958568840578
2023-05-09,aggressive_1.2x_margin,2215008.368000001,1320546.0519999997,5.980733931159419
2023-05-10,aggressive_1.2x_margin,2189808.368000001,1295346.0519999997,5.86660349637681
2023-05-11,aggressive_1.2x_margin,2171608.368000001,1277146.0519999997,5.784175960144926
2023-05-12,aggressive_1.2x_margin,2169008.368000001,1274546.0519999997,5.772400597826086
2023-05-15,aggressive_1.2x_margin,2169808.368000001,1275346.0519999997,5.776023786231883
2023-05-16,aggressive_1.2x_margin,2205183.336000001,1310721.0199999998,5.936236503623188
2023-05-17,aggressive_1.2x_margin,2254383.336000001,1359921.0199999998,6.159062590579709
2023-05-18,aggressive_1.2x_margin,2293183.336000001,1398721.0199999998,6.334787228260868
2023-05-19,aggressive_1.2x_margin,2304783.336000001,1410321.0199999998,6.387323460144927
2023-05-22,aggressive_1.2x_margin,2302383.336000001,1407921.0199999998,6.376453894927535
2023-05-23,aggressive_1.2x_margin,2306383.336000001,1411921.0199999998,6.394569836956521
2023-05-24,aggressive_1.2x_margin,2293183.336000001,1398721.0199999998,6.334787228260868
2023-05-25,aggressive_1.2x_margin,2320383.336000001,1425921.0199999998,6.45797563405797
2023-05-26,aggressive_1.2x_margin,2366983.336000001,1472521.0199999998,6.6690263586956515
2023-05-29,aggressive_1.2x_margin,2394983.336000001,1500521.0199999998,6.79583795289855
2023-05-30,aggressive_1.2x_margin,2393983.336000001,1499521.0199999998,6.791308967391303
2023-05-31,aggressive_1.2x_margin,2376983.336000001,1482521.0199999998,6.714316213768115
2023-06-01,aggressive_1.2x_margin,2373183.336000001,1478721.0199999998,6.697106068840578
2023-06-02,aggressive_1.2x_margin,2421583.336000001,1527121.0199999998,6.916308967391303
2023-06-05,aggressive_1.2x_margin,2415983.336000001,1521521.0199999998,6.890946648550724
2023-06-06,aggressive_1.2x_margin,2428583.336000001,1534121.0199999998,6.948011865942028
2023-06-07,aggressive_1.2x_margin,2457383.336000001,1562921.0199999998,7.078446648550724
2023-06-08,aggressive_1.2x_margin,2422783.336000001,1528321.0199999998,6.921743749999999
2023-06-09,aggressive_1.2x_margin,2456583.336000001,1562121.0199999998,7.074823460144927
2023-06-12,aggressive_1.2x_margin,2467783.336000001,1573321.0199999998,7.125548097826086
2023-06-13,aggressive_1.2x_margin,2522983.336000001,1628521.0199999998,7.375548097826086
2023-06-14,aggressive_1.2x_margin,2519183.336000001,1624721.0199999998,7.35833795289855
2023-06-15,aggressive_1.2x_margin,2546583.336000001,1652121.0199999998,7.482432155797101
2023-06-16,aggressive_1.2x_margin,2533183.336000001,1638721.0199999998,7.421743749999999
2023-06-19,aggressive_1.2x_margin,2529983.336000001,1635521.0199999998,7.407250996376811
2023-06-20,aggressive_1.2x_margin,2516547.240000001,1622084.9239999999,7.34639911231884
2023-06-21,aggressive_1.2x_margin,2514747.240000001,1620284.9239999999,7.3382469384057964
2023-06-26,aggressive_1.2x_margin,2490147.240000001,1595684.9239999999,7.226833894927536
2023-06-27,aggressive_1.2x_margin,2462547.240000001,1568084.9239999999,7.101833894927536
2023-06-28,aggressive_1.2x_margin,2469147.240000001,1574684.9239999999,7.131725199275362
2023-06-29,aggressive_1.2x_margin,2466547.240000001,1572084.9239999999,7.119949836956521
2023-06-30,aggressive_1.2x_margin,2471547.240000001,1577084.9239999999,7.142594764492753
2023-07-03,aggressive_1.2x_margin,2521147.240000001,1626684.9239999999,7.367232445652173
2023-07-04,aggressive_1.2x_margin,2534747.240000001,1640284.9239999999,7.428826648550724
2023-07-05,aggressive_1.2x_margin,2515147.240000001,1620684.9239999999,7.340058532608695
2023-07-06,aggressive_1.2x_margin,2451947.240000001,1557484.9239999999,7.053826648550724
2023-07-07,aggressive_1.2x_margin,2438947.240000001,1544484.9239999999,6.994949836956521
2023-07-10,aggressive_1.2x_margin,2424747.240000001,1530284.9239999999,6.930638242753623
2023-07-11,aggressive_1.2x_margin,2487347.240000001,1592884.9239999999,7.214152735507246
2023-07-12,aggressive_1.2x_margin,2498547.240000001,1604084.9239999999,7.264877373188405
2023-07-13,aggressive_1.2x_margin,2531347.240000001,1636884.9239999999,7.4134280978260865
2023-07-14,aggressive_1.2x_margin,2572347.240000001,1677884.9239999999,7.599116503623188
2023-07-17,aggressive_1.2x_margin,2571547.240000001,1677084.9239999999,7.595493315217391
2023-07-18,aggressive_1.2x_margin,2557509.8800000013,1663047.5639999998,7.53191831521739
2023-07-19,aggressive_1.2x_margin,2539709.8800000013,1645247.5639999998,7.451302373188405
2023-07-20,aggressive_1.2x_margin,2548709.8800000013,1654247.5639999998,7.4920632427536225
2023-07-21,aggressive_1.2x_margin,2512909.8800000013,1618447.5639999998,7.329925561594202
2023-07-24,aggressive_1.2x_margin,2519309.8800000013,1624847.5639999998,7.3589110688405786
2023-07-25,aggressive_1.2x_margin,2559909.8800000013,1665447.5639999998,7.542787880434782
2023-07-26,aggressive_1.2x_margin,2543509.8800000013,1649047.5639999998,7.468512518115941
2023-07-27,aggressive_1.2x_margin,2568109.8800000013,1673647.5639999998,7.579925561594202
2023-07-28,aggressive_1.2x_margin,2575909.8800000013,1681447.5639999998,7.615251648550724
2023-07-31,aggressive_1.2x_margin,2544109.8800000013,1649647.5639999998,7.4712299094202885
2023-08-01,aggressive_1.2x_margin,2559109.8800000013,1664647.5639999998,7.539164692028985
2023-08-02,aggressive_1.2x_margin,2487509.8800000013,1593047.5639999998,7.214889329710144
2023-08-04,aggressive_1.2x_margin,2488109.8800000013,1593647.5639999998,7.217606721014492
2023-08-07,aggressive_1.2x_margin,2523509.8800000013,1629047.5639999998,7.377932807971013
2023-08-08,aggressive_1.2x_margin,2493909.8800000013,1599447.5639999998,7.243874836956521
2023-08-09,aggressive_1.2x_margin,2494109.8800000013,1599647.5639999998,7.24478063405797
2023-08-10,aggressive_1.2x_margin,2454709.8800000013,1560247.5639999998,7.066338605072462
2023-08-11,aggressive_1.2x_margin,2448509.8800000013,1554047.5639999998,7.0382588949275355
2023-08-14,aggressive_1.2x_margin,2398909.8800000013,1504447.5639999998,6.813621213768115
2023-08-15,aggressive_1.2x_margin,2407478.680000001,1513016.3639999998,6.852429184782608
2023-08-16,aggressive_1.2x_margin,2402078.680000001,1507616.3639999998,6.827972663043478
2023-08-17,aggressive_1.2x_margin,2418678.680000001,1524216.3639999998,6.903153822463767
2023-08-18,aggressive_1.2x_margin,2398078.680000001,1503616.3639999998,6.809856721014492
2023-08-21,aggressive_1.2x_margin,2397078.680000001,1502616.3639999998,6.8053277355072455
2023-08-22,aggressive_1.2x_margin,2407478.680000001,1513016.3639999998,6.852429184782608
2023-08-23,aggressive_1.2x_margin,2439078.680000001,1544616.3639999998,6.995545126811593
2023-08-24,aggressive_1.2x_margin,2478678.680000001,1584216.3639999998,7.17489295289855
2023-08-25,aggressive_1.2x_margin,2412678.680000001,1518216.3639999998,6.875979909420289
2023-08-28,aggressive_1.2x_margin,2425878.680000001,1531416.3639999998,6.935762518115942
2023-08-29,aggressive_1.2x_margin,2452278.680000001,1557816.3639999998,7.0553277355072455
2023-08-30,aggressive_1.2x_margin,2472078.680000001,1577616.3639999998,7.145001648550724
2023-08-31,aggressive_1.2x_margin,2451478.680000001,1557016.3639999998,7.051704547101449
2023-09-01,aggressive_1.2x_margin,2457678.680000001,1563216.3639999998,7.079784257246376
2023-09-04,aggressive_1.2x_margin,2483078.680000001,1588616.3639999998,7.194820489130434
2023-09-05,aggressive_1.2x_margin,2477878.680000001,1583416.3639999998,7.171269764492753
2023-09-06,aggressive_1.2x_margin,2470078.680000001,1575616.3639999998,7.135943677536231
2023-09-07,aggressive_1.2x_margin,2440078.680000001,1545616.3639999998,7.00007411231884
2023-09-08,aggressive_1.2x_margin,2439878.680000001,1545416.3639999998,6.999168315217391
2023-09-11,aggressive_1.2x_margin,2412478.680000001,1518016.3639999998,6.87507411231884
2023-09-12,aggressive_1.2x_margin,2441478.680000001,1547016.3639999998,7.006414692028985
2023-09-13,aggressive_1.2x_margin,2443278.680000001,1548816.3639999998,7.014566865942029
2023-09-14,aggressive_1.2x_margin,2494678.680000001,1600216.3639999998,7.247356721014492
2023-09-15,aggressive_1.2x_margin,2508278.680000001,1613816.3639999998,7.308950923913042
2023-09-18,aggressive_1.2x_margin,2469878.680000001,1575416.3639999998,7.135037880434782
2023-09-19,aggressive_1.2x_margin,2448045.712000001,1553583.3959999997,7.036156684782608
2023-09-20,aggressive_1.2x_margin,2436845.712000001,1542383.3959999997,6.985432047101448
2023-09-21,aggressive_1.2x_margin,2386045.712000001,1491583.3959999997,6.755359583333332
2023-09-22,aggressive_1.2x_margin,2392645.712000001,1498183.3959999997,6.785250887681158
2023-09-25,aggressive_1.2x_margin,2416845.712000001,1522383.3959999997,6.894852336956521
2023-09-26,aggressive_1.2x_margin,2384845.712000001,1490383.3959999997,6.749924800724636
2023-09-27,aggressive_1.2x_margin,2386045.712000001,1491583.3959999997,6.755359583333332
2023-09-28,aggressive_1.2x_margin,2397245.712000001,1502783.3959999997,6.806084221014491
2023-10-02,aggressive_1.2x_margin,2435045.712000001,1540583.3959999997,6.9772798731884045
2023-10-03,aggressive_1.2x_margin,2406045.712000001,1511583.3959999997,6.84593929347826
2023-10-04,aggressive_1.2x_margin,2372845.712000001,1478383.3959999997,6.69557697463768
2023-10-05,aggressive_1.2x_margin,2415245.712000001,1520783.3959999997,6.887605960144926
2023-10-06,aggressive_1.2x_margin,2429445.712000001,1534983.3959999997,6.951917554347824
2023-10-11,aggressive_1.2x_margin,2466645.712000001,1572183.3959999997,7.12039581521739
2023-10-12,aggressive_1.2x_margin,2493445.712000001,1598983.3959999997,7.241772626811593
2023-10-13,aggressive_1.2x_margin,2478045.712000001,1583583.3959999997,7.172026249999999
2023-10-16,aggressive_1.2x_margin,2453645.712000001,1559183.3959999997,7.061519003623187
2023-10-17,aggressive_1.2x_margin,2453212.320000001,1558750.0039999997,7.059556177536231
2023-10-18,aggressive_1.2x_margin,2412012.320000001,1517550.0039999997,6.87296197463768
2023-10-19,aggressive_1.2x_margin,2410612.320000001,1516150.0039999997,6.866621394927535
2023-10-20,aggressive_1.2x_margin,2401212.320000001,1506750.0039999997,6.824048931159419
2023-10-23,aggressive_1.2x_margin,2369612.320000001,1475150.0039999997,6.680932989130434
2023-10-24,aggressive_1.2x_margin,2385012.320000001,1490550.0039999997,6.750679365942028
2023-10-25,aggressive_1.2x_margin,2390012.320000001,1495550.0039999997,6.77332429347826
2023-10-26,aggressive_1.2x_margin,2331612.320000001,1437150.0039999997,6.508831539855072
2023-10-27,aggressive_1.2x_margin,2348812.320000001,1454350.0039999997,6.586730090579709
2023-10-30,aggressive_1.2x_margin,2350412.320000001,1455950.0039999997,6.593976467391303
2023-10-31,aggressive_1.2x_margin,2317812.320000001,1423350.0039999997,6.446331539855072
2023-11-01,aggressive_1.2x_margin,2328412.320000001,1433950.0039999997,6.494338786231883
2023-11-02,aggressive_1.2x_margin,2396212.320000001,1501750.0039999997,6.801404003623187
2023-11-03,aggressive_1.2x_margin,2421212.320000001,1526750.0039999997,6.914628641304347
2023-11-06,aggressive_1.2x_margin,2453012.320000001,1558550.0039999997,7.0586503804347815
2023-11-07,aggressive_1.2x_margin,2460012.320000001,1565550.0039999997,7.090353278985506
2023-11-08,aggressive_1.2x_margin,2468812.320000001,1574350.0039999997,7.130208351449274
2023-11-09,aggressive_1.2x_margin,2471012.320000001,1576550.0039999997,7.140172119565216
2023-11-10,aggressive_1.2x_margin,2464812.320000001,1570350.0039999997,7.112092409420288
2023-11-13,aggressive_1.2x_margin,2493212.320000001,1598750.0039999997,7.240715597826085
2023-11-14,aggressive_1.2x_margin,2507376.5760000013,1612914.2599999998,7.3048653079710135
2023-11-15,aggressive_1.2x_margin,2545576.5760000013,1651114.2599999998,7.477872554347825
2023-11-16,aggressive_1.2x_margin,2550976.5760000013,1656514.2599999998,7.502329076086956
2023-11-17,aggressive_1.2x_margin,2557576.5760000013,1663114.2599999998,7.532220380434782
2023-11-20,aggressive_1.2x_margin,2553976.5760000013,1659514.2599999998,7.515916032608694
2023-11-21,aggressive_1.2x_margin,2595976.5760000013,1701514.2599999998,7.706133423913043
2023-11-22,aggressive_1.2x_margin,2571576.5760000013,1677114.2599999998,7.595626177536231
2023-11-23,aggressive_1.2x_margin,2574576.5760000013,1680114.2599999998,7.60921313405797
2023-11-24,aggressive_1.2x_margin,2572376.5760000013,1677914.2599999998,7.599249365942028
2023-11-27,aggressive_1.2x_margin,2548176.5760000013,1653714.2599999998,7.489647916666666
2023-11-28,aggressive_1.2x_margin,2585776.5760000013,1691314.2599999998,7.65993777173913
2023-11-29,aggressive_1.2x_margin,2581576.5760000013,1687114.2599999998,7.640916032608694
2023-11-30,aggressive_1.2x_margin,2592376.5760000013,1697914.2599999998,7.689829076086956
2023-12-01,aggressive_1.2x_margin,2598576.5760000013,1704114.2599999998,7.717908786231883
2023-12-04,aggressive_1.2x_margin,2597376.5760000013,1702914.2599999998,7.712474003623187
2023-12-05,aggressive_1.2x_margin,2575576.5760000013,1681114.2599999998,7.613742119565217
2023-12-06,aggressive_1.2x_margin,2589176.5760000013,1694714.2599999998,7.675336322463767
2023-12-07,aggressive_1.2x_margin,2567976.5760000013,1673514.2599999998,7.579321829710144
2023-12-08,aggressive_1.2x_margin,2588776.5760000013,1694314.2599999998,7.673524728260869
2023-12-11,aggressive_1.2x_margin,2597376.5760000013,1702914.2599999998,7.712474003623187
2023-12-12,aggressive_1.2x_margin,2606176.5760000013,1711714.2599999998,7.752329076086956
2023-12-13,aggressive_1.2x_margin,2605176.5760000013,1710714.2599999998,7.747800090579709
2023-12-14,aggressive_1.2x_margin,2646376.5760000013,1751914.2599999998,7.93439429347826
2023-12-15,aggressive_1.2x_margin,2648376.5760000013,1753914.2599999998,7.943452264492753
2023-12-18,aggressive_1.2x_margin,2644335.3840000015,1749873.0679999997,7.925149764492752
2023-12-19,aggressive_1.2x_margin,2627335.3840000015,1732873.0679999997,7.848157010869564
2023-12-20,aggressive_1.2x_margin,2647135.3840000015,1752673.0679999997,7.937830923913042
2023-12-21,aggressive_1.2x_margin,2620335.3840000015,1725873.0679999997,7.81645411231884
2023-12-22,aggressive_1.2x_margin,2626535.3840000015,1732073.0679999997,7.844533822463767
2023-12-25,aggressive_1.2x_margin,2638935.3840000015,1744473.0679999997,7.900693242753622
2023-12-26,aggressive_1.2x_margin,2661335.3840000015,1766873.0679999997,8.00214251811594
2023-12-27,aggressive_1.2x_margin,2686335.3840000015,1791873.0679999997,8.1153671557971
2023-12-28,aggressive_1.2x_margin,2687735.3840000015,1793273.0679999997,8.121707735507245
2023-12-29,aggressive_1.2x_margin,2688535.3840000015,1794073.0679999997,8.125330923913042
2024-01-02,aggressive_1.2x_margin,2674535.3840000015,1780073.0679999997,8.061925126811593
2024-01-03,aggressive_1.2x_margin,2623535.3840000015,1729073.0679999997,7.830946865942027
2024-01-04,aggressive_1.2x_margin,2624535.3840000015,1730073.0679999997,7.835475851449274
2024-01-05,aggressive_1.2x_margin,2618135.3840000015,1723673.0679999997,7.8064903442028974
2024-01-08,aggressive_1.2x_margin,2633535.3840000015,1739073.0679999997,7.876236721014491
2024-01-09,aggressive_1.2x_margin,2623935.3840000015,1729473.0679999997,7.832758460144927
2024-01-10,aggressive_1.2x_margin,2606535.3840000015,1712073.0679999997,7.75395411231884
2024-01-11,aggressive_1.2x_margin,2628535.3840000015,1734073.0679999997,7.85359179347826
2024-01-12,aggressive_1.2x_margin,2611935.3840000015,1717473.0679999997,7.77841063405797
2024-01-15,aggressive_1.2x_margin,2625335.3840000015,1730873.0679999997,7.839099039855071
2024-01-16,aggressive_1.2x_margin,2580496.4880000013,1686034.1719999998,7.6360243297101436
2024-01-17,aggressive_1.2x_margin,2555096.4880000013,1660634.1719999998,7.520988097826086
2024-01-18,aggressive_1.2x_margin,2564496.4880000013,1670034.1719999998,7.563560561594202
2024-01-19,aggressive_1.2x_margin,2642896.4880000013,1748434.1719999998,7.918633025362318
2024-01-22,aggressive_1.2x_margin,2671096.4880000013,1776634.1719999998,8.046350416666666
2024-01-23,aggressive_1.2x_margin,2681696.4880000013,1787234.1719999998,8.094357663043477
2024-01-24,aggressive_1.2x_margin,2687296.4880000013,1792834.1719999998,8.119719981884057
2024-01-25,aggressive_1.2x_margin,2707496.4880000013,1813034.1719999998,8.211205489130434
2024-01-26,aggressive_1.2x_margin,2707896.4880000013,1813434.1719999998,8.213017083333332
2024-01-29,aggressive_1.2x_margin,2732696.4880000013,1838234.1719999998,8.325335923913043
2024-01-30,aggressive_1.2x_margin,2724296.4880000013,1829834.1719999998,8.287292445652174
2024-01-31,aggressive_1.2x_margin,2692296.4880000013,1797834.1719999998,8.142364909420289
2024-02-01,aggressive_1.2x_margin,2705096.4880000013,1810634.1719999998,8.200335923913043
2024-02-02,aggressive_1.2x_margin,2724896.4880000013,1830434.1719999998,8.290009836956521
2024-02-05,aggressive_1.2x_margin,2725096.4880000013,1830634.1719999998,8.29091563405797
2024-02-15,aggressive_1.2x_margin,2841296.4880000013,1946834.1719999998,8.81718375
2024-02-16,aggressive_1.2x_margin,2835896.4880000013,1941434.1719999998,8.792727228260869
2024-02-19,aggressive_1.2x_margin,2841896.4880000013,1947434.1719999998,8.819901141304348
2024-02-20,aggressive_1.2x_margin,2857646.408000001,1963184.0919999997,8.891232300724637
2024-02-21,aggressive_1.2x_margin,2844246.408000001,1949784.0919999997,8.830543894927535
2024-02-22,aggressive_1.2x_margin,2882846.408000001,1988384.0919999997,9.005362735507244
2024-02-23,aggressive_1.2x_margin,2888046.408000001,1993584.0919999997,9.028913460144926
2024-02-26,aggressive_1.2x_margin,2898446.408000001,2003984.0919999997,9.076014909420289
2024-02-27,aggressive_1.2x_margin,2879646.408000001,1985184.0919999997,8.990869981884057
2024-02-29,aggressive_1.2x_margin,2897846.408000001,2003384.0919999997,9.073297518115941
2024-03-01,aggressive_1.2x_margin,2897846.408000001,2003384.0919999997,9.073297518115941
2024-03-04,aggressive_1.2x_margin,2967846.408000001,2073384.0919999997,9.390326503623188
2024-03-05,aggressive_1.2x_margin,2983646.408000001,2089184.0919999997,9.46188447463768
2024-03-06,aggressive_1.2x_margin,3007046.408000001,2112584.0919999997,9.567862735507244
2024-03-07,aggressive_1.2x_margin,3046046.408000001,2151584.0919999997,9.744493170289854
2024-03-08,aggressive_1.2x_margin,3064446.408000001,2169984.0919999997,9.827826503623188
2024-03-11,aggressive_1.2x_margin,3048846.408000001,2154384.0919999997,9.757174329710143
2024-03-12,aggressive_1.2x_margin,3096446.408000001,2201984.0919999997,9.97275403985507
2024-03-13,aggressive_1.2x_margin,3091246.408000001,2196784.0919999997,9.94920331521739
2024-03-14,aggressive_1.2x_margin,3093646.408000001,2199184.0919999997,9.960072880434781
2024-03-15,aggressive_1.2x_margin,3051246.408000001,2156784.0919999997,9.768043894927535
2024-03-18,aggressive_1.2x_margin,3088446.408000001,2193984.0919999997,9.9365221557971
2024-03-19,aggressive_1.2x_margin,3078387.328000001,2183925.0119999996,9.890964728260869
2024-03-20,aggressive_1.2x_margin,3067987.328000001,2173525.0119999996,9.843863278985506
2024-03-21,aggressive_1.2x_margin,3153387.328000001,2258925.0119999996,10.230638641304346
2024-03-22,aggressive_1.2x_margin,3149387.328000001,2254925.0119999996,10.212522699275361
2024-03-25,aggressive_1.2x_margin,3147187.328000001,2252725.0119999996,10.202558931159418
2024-03-26,aggressive_1.2x_margin,3138387.328000001,2243925.0119999996,10.16270385869565
2024-03-27,aggressive_1.2x_margin,3152987.328000001,2258525.0119999996,10.228827047101447
2024-03-28,aggressive_1.2x_margin,3141787.328000001,2247325.0119999996,10.178102409420289
2024-03-29,aggressive_1.2x_margin,3156987.328000001,2262525.0119999996,10.246942989130433
2024-04-01,aggressive_1.2x_margin,3159987.328000001,2265525.0119999996,10.260529945652172
2024-04-02,aggressive_1.2x_margin,3205587.328000001,2311125.0119999996,10.467051684782607
2024-04-03,aggressive_1.2x_margin,3171587.328000001,2277125.0119999996,10.31306617753623
2024-04-08,aggressive_1.2x_margin,3190787.328000001,2296325.0119999996,10.400022699275361
2024-04-09,aggressive_1.2x_margin,3275187.328000001,2380725.0119999996,10.782269076086955
2024-04-10,aggressive_1.2x_margin,3270987.328000001,2376525.0119999996,10.76324733695652
2024-04-11,aggressive_1.2x_margin,3251787.328000001,2357325.0119999996,10.67629081521739
2024-04-12,aggressive_1.2x_margin,3251987.328000001,2357525.0119999996,10.67719661231884
2024-04-15,aggressive_1.2x_margin,3202587.328000001,2308125.0119999996,10.453464728260869
2024-04-16,aggressive_1.2x_margin,3090127.472000001,2195665.1559999995,9.944135670289853
2024-04-17,aggressive_1.2x_margin,3131527.472000001,2237065.1559999995,10.131635670289853
2024-04-18,aggressive_1.2x_margin,3164327.472000001,2269865.1559999995,10.280186394927535
2024-04-19,aggressive_1.2x_margin,3005527.472000001,2111065.1559999995,9.56098349637681
2024-04-22,aggressive_1.2x_margin,2999327.472000001,2104865.1559999995,9.532903786231882
2024-04-23,aggressive_1.2x_margin,3029727.472000001,2135265.1559999995,9.670584945652172
2024-04-24,aggressive_1.2x_margin,3127727.472000001,2233265.1559999995,10.114425525362316
2024-04-25,aggressive_1.2x_margin,3069727.472000001,2175265.1559999995,9.851744365942027
2024-04-26,aggressive_1.2x_margin,3128927.472000001,2234465.1559999995,10.119860307971011
2024-04-29,aggressive_1.2x_margin,3203727.472000001,2309265.1559999995,10.45862842391304
2024-04-30,aggressive_1.2x_margin,3176327.472000001,2281865.1559999995,10.33453422101449
2024-05-02,aggressive_1.2x_margin,3152127.472000001,2257665.1559999995,10.224932771739129
2024-05-03,aggressive_1.2x_margin,3170127.472000001,2275665.1559999995,10.306454510869562
2024-05-06,aggressive_1.2x_margin,3213927.472000001,2319465.1559999995,10.504824076086955
2024-05-07,aggressive_1.2x_margin,3223327.472000001,2328865.1559999995,10.54739653985507
2024-05-08,aggressive_1.2x_margin,3238527.472000001,2344065.1559999995,10.616237119565215
2024-05-09,aggressive_1.2x_margin,3216127.472000001,2321665.1559999995,10.514787844202896
2024-05-10,aggressive_1.2x_margin,3256127.472000001,2361665.1559999995,10.695947264492752
2024-05-13,aggressive_1.2x_margin,3269927.472000001,2375465.1559999995,10.758447264492752
2024-05-14,aggressive_1.2x_margin,3294259.400000001,2399797.0839999993,10.868646213768113
2024-05-15,aggressive_1.2x_margin,3341059.400000001,2446597.0839999993,11.080602735507243
2024-05-16,aggressive_1.2x_margin,3366859.400000001,2472397.0839999993,11.1974505615942
2024-05-17,aggressive_1.2x_margin,3359459.400000001,2464997.0839999993,11.163936068840577
2024-05-20,aggressive_1.2x_margin,3352259.400000001,2457797.0839999993,11.131327373188403
2024-05-21,aggressive_1.2x_margin,3348859.400000001,2454397.0839999993,11.115928822463765
2024-05-22,aggressive_1.2x_margin,3408659.400000001,2514197.0839999993,11.386762155797099
2024-05-23,aggressive_1.2x_margin,3413459.400000001,2518997.0839999993,11.40850128623188
2024-05-24,aggressive_1.2x_margin,3406059.400000001,2511597.0839999993,11.374986793478257
2024-05-27,aggressive_1.2x_margin,3466459.400000001,2571997.0839999993,11.648537518115939
2024-05-28,aggressive_1.2x_margin,3482659.400000001,2588197.0839999993,11.721907083333331
2024-05-29,aggressive_1.2x_margin,3438459.400000001,2543997.0839999993,11.52172592391304
2024-05-30,aggressive_1.2x_margin,3371459.400000001,2476997.0839999993,11.218283894927533
2024-05-31,aggressive_1.2x_margin,3350059.400000001,2455597.0839999993,11.12136360507246
